id_lineups,Lineup,Plus/Minus,Minutes,Possessions Equipe,Points Equipe,Field goals attempted Equipe,Field goals made Equipe,2-pt field goals attempted Equipe,2-pt field goals made Equipe,"2-pt field goals, % Equipe",3-pt field goals attempted Equipe,3-pt field goals made Equipe,"3-pt field goals, % Equipe",Free throws attempted Equipe,Free throws made Equipe,"Free throws, % Equipe",Rebounds Equipe,Offensive rebounds Equipe,Defensive rebounds Equipe,Assists Equipe,Steals Equipe,Turnovers Equipe,Fouls Equipe,Possessions Opposant,Points Opposant,Field goals attempted Opposant,Field goals made Opposant,2-pt field goals attempted Opposant,2-pt field goals made Opposant,"2-pt field goals, % Opposant",3-pt field goals attempted Opposant,3-pt field goals made Opposant,"3-pt field goals, % Opposant",Free throws attempted Opposant,Free throws made Opposant,"Free throws, % Opposant",Rebounds Opposant,Offensive rebounds Opposant,Defensive rebounds Opposant,Assists Opposant,Steals Opposant,Turnovers Opposant,Fouls Opposant,Equipe,Championnat,Player_1_name,Player_2_name,Player_3_name,Player_4_name,Player_5_name,Player_1_id,Player_2_id,Player_3_id,Player_4_id,Player_5_id,Secondes,Rentabilite_possessions_equipe,Rentabilite_possessions_opp,Differentiel_rentabilite_possessions,Rentabilite_temps_equipe,Rentabilite_temps_opp,Differentiel_rentabilite_temps,True_Shooting_equipe_%,True_Shooting_opp_%,Differentiel_True_Shooting_%,Pts_Tirs_Tentes_equipe,Pts_Tirs_Tentes_opp,Differentiel_Pts_Tirs_Tentes
JDB-43SJDB-1MJDB-83JJDB-7EJDB-11H,"43 C. Sengfelder, 1 M. McDuffie, 83 A. Jean Julien, 7 K. Edwards, 11 D. Holston",-1,26:06,64,56,44,20,26,12,46.2,18,8,44.4,11,8,72.7,23,6,17,18,2,7,22,65,57,42,18,26,13,50.0,16,5,31.3,20,16,80.0,21,4,17,12,3,7,14,JDA Dijon Basket,Betclic Elite,43 C. Sengfelder,1 M. McDuffie,83 A. Jean Julien,7 K. Edwards,11 D. Holston,JDB-43S,JDB-1M,JDB-83J,JDB-7E,JDB-11H,1566.0,87.5,87.6923076923077,-0.1923076923076934,98.08429118773947,99.61685823754789,-1.5325670498084207,57.33005733005733,56.10236220472441,1.2276951253329216,114.66011466011466,112.20472440944881,2.455390250665843
JDB-43SJDB-1MJDB-15HJDB-11HJDB-9K,"43 C. Sengfelder, 1 M. McDuffie, 15 G. Hrovat, 11 D. Holston, 9 I. Kamardine",6,22:16,45,47,29,16,15,10,66.7,14,6,42.9,11,9,81.8,11,1,10,12,5,6,12,57,41,33,17,22,13,59.1,11,4,36.4,4,3,75.0,14,5,9,9,4,8,8,JDA Dijon Basket,Betclic Elite,43 C. Sengfelder,1 M. McDuffie,15 G. Hrovat,11 D. Holston,9 I. Kamardine,JDB-43S,JDB-1M,JDB-15H,JDB-11H,JDB-9K,1336.0,104.44444444444446,71.9298245614035,32.51461988304095,80.83832335329342,102.39520958083833,-21.556886227544908,69.44444444444444,58.975834292289996,10.468610152154447,138.88888888888889,117.95166858457999,20.937220304308894
JDB-1MJDB-83JJDB-7EJDB-11HJDB-20W,"1 M. McDuffie, 83 A. Jean Julien, 7 K. Edwards, 11 D. Holston, 20 G. Ware",-8,10:47,26,18,17,7,11,4,36.4,6,3,50.0,1,1,100.0,8,1,7,4,2,7,8,31,26,17,9,11,9,81.8,6,0,0.0,11,8,72.7,9,1,8,9,4,5,4,JDA Dijon Basket,Betclic Elite,1 M. McDuffie,83 A. Jean Julien,7 K. Edwards,11 D. Holston,20 G. Ware,JDB-1M,JDB-83J,JDB-7E,JDB-11H,JDB-20W,647.0,69.23076923076923,83.87096774193549,-14.640198511166261,96.4451313755796,114.99227202472952,-18.54714064914991,51.60550458715596,59.523809523809526,-7.918304936653563,103.21100917431193,119.04761904761905,-15.836609873307125
JDB-43SJDB-1MJDB-7EJDB-8OJDB-11H,"43 C. Sengfelder, 1 M. McDuffie, 7 K. Edwards, 8 J. Obiesie, 11 D. Holston",-5,10:36,28,20,19,7,11,4,36.4,8,3,37.5,3,3,100.0,7,1,6,4,2,2,3,22,25,17,9,13,7,53.8,4,2,50.0,6,5,83.3,11,2,9,8,1,3,6,JDA Dijon Basket,Betclic Elite,43 C. Sengfelder,1 M. McDuffie,7 K. Edwards,8 J. Obiesie,11 D. Holston,JDB-43S,JDB-1M,JDB-7E,JDB-8O,JDB-11H,636.0,71.42857142857143,113.63636363636364,-42.20779220779221,105.66037735849056,83.0188679245283,22.64150943396227,49.21259842519685,63.645621181262726,-14.433022756065874,98.4251968503937,127.29124236252545,-28.86604551213175
JDB-43SJDB-1MJDB-83JJDB-7EJDB-9K,"43 C. Sengfelder, 1 M. McDuffie, 83 A. Jean Julien, 7 K. Edwards, 9 I. Kamardine",2,10:30,27,23,17,7,7,5,71.4,10,2,20.0,7,7,100.0,6,1,5,7,1,2,6,29,21,17,8,9,5,55.6,8,3,37.5,3,2,66.7,12,3,9,5,1,3,10,JDA Dijon Basket,Betclic Elite,43 C. Sengfelder,1 M. McDuffie,83 A. Jean Julien,7 K. Edwards,9 I. Kamardine,JDB-43S,JDB-1M,JDB-83J,JDB-7E,JDB-9K,630.0,85.18518518518519,72.41379310344827,12.77139208173692,102.85714285714286,110.47619047619048,-7.61904761904762,57.27091633466136,57.314410480349345,-0.04349414568798693,114.54183266932272,114.62882096069869,-0.08698829137597386
JDB-43SJDB-7EJDB-8OJDB-11HJDB-72D,"43 C. Sengfelder, 7 K. Edwards, 8 J. Obiesie, 11 D. Holston, 72 A. Dokossi",-10,10:15,24,14,18,6,13,6,46.2,5,0,0.0,2,2,100.0,8,2,6,4,1,4,5,29,24,22,9,17,6,35.3,5,3,60.0,4,3,75.0,11,4,7,7,2,2,2,JDA Dijon Basket,Betclic Elite,43 C. Sengfelder,7 K. Edwards,8 J. Obiesie,11 D. Holston,72 A. Dokossi,JDB-43S,JDB-7E,JDB-8O,JDB-11H,JDB-72D,615.0,58.333333333333336,82.75862068965517,-24.42528735632184,93.65853658536585,113.17073170731707,-19.512195121951223,37.07627118644068,50.5050505050505,-13.42877931860982,74.15254237288136,101.010101010101,-26.85755863721964
