id_lineups,Lineup,Plus/Minus,Minutes,Possessions Equipe,Points Equipe,Field goals attempted Equipe,Field goals made Equipe,2-pt field goals attempted Equipe,2-pt field goals made Equipe,"2-pt field goals, % Equipe",3-pt field goals attempted Equipe,3-pt field goals made Equipe,"3-pt field goals, % Equipe",Free throws attempted Equipe,Free throws made Equipe,"Free throws, % Equipe",Rebounds Equipe,Offensive rebounds Equipe,Defensive rebounds Equipe,Assists Equipe,Steals Equipe,Turnovers Equipe,Fouls Equipe,Possessions Opposant,Points Opposant,Field goals attempted Opposant,Field goals made Opposant,2-pt field goals attempted Opposant,2-pt field goals made Opposant,"2-pt field goals, % Opposant",3-pt field goals attempted Opposant,3-pt field goals made Opposant,"3-pt field goals, % Opposant",Free throws attempted Opposant,Free throws made Opposant,"Free throws, % Opposant",Rebounds Opposant,Offensive rebounds Opposant,Defensive rebounds Opposant,Assists Opposant,Steals Opposant,Turnovers Opposant,Fouls Opposant,Equipe,Championnat,Player_1_name,Player_2_name,Player_3_name,Player_4_name,Player_5_name,Player_1_id,Player_2_id,Player_3_id,Player_4_id,Player_5_id,Secondes,Rentabilite_possessions_equipe,Rentabilite_possessions_opp,Differentiel_rentabilite_possessions,Rentabilite_temps_equipe,Rentabilite_temps_opp,Differentiel_rentabilite_temps,True_Shooting_equipe_%,True_Shooting_opp_%,Differentiel_True_Shooting_%,Pts_Tirs_Tentes_equipe,Pts_Tirs_Tentes_opp,Differentiel_Pts_Tirs_Tentes
AMB-20MAMB-14JAMB-22TAMB-23BAMB-32S,"20 D. Motiejunas, 14 M. Jaiteh, 22 T. Tarpey, 23 J. Begarin, 32 M. Strazel",10,13:00,38,27,23,10,17,7,41.2,6,3,50.0,5,4,80.0,15,4,11,8,4,5,5,26,17,17,6,8,4,50.0,9,2,22.2,5,3,60.0,8,1,7,3,5,4,9,AS Monaco Basket,Betclic Elite,20 D. Motiejunas,14 M. Jaiteh,22 T. Tarpey,23 J. Begarin,32 M. Strazel,AMB-20M,AMB-14J,AMB-22T,AMB-23B,AMB-32S,780.0,71.05263157894737,65.38461538461539,5.668016194331983,116.92307692307692,80.0,36.92307692307692,53.57142857142857,44.270833333333336,9.300595238095234,107.14285714285714,88.54166666666667,18.601190476190467
AMB-9PAMB-0OAMB-4BAMB-11DAMB-32S,"9 G. Papagiannis, 0 E. Okobo, 4 J. Blossomgame, 11 A. Diallo, 32 M. Strazel",4,11:48,36,21,23,8,12,5,41.7,11,3,27.3,4,2,50.0,13,6,7,4,2,3,7,28,17,17,6,10,5,50.0,7,1,14.3,4,4,100.0,13,4,9,2,2,3,6,AS Monaco Basket,Betclic Elite,9 G. Papagiannis,0 E. Okobo,4 J. Blossomgame,11 A. Diallo,32 M. Strazel,AMB-9P,AMB-0O,AMB-4B,AMB-11D,AMB-32S,708.0,58.333333333333336,60.71428571428571,-2.3809523809523725,122.03389830508475,94.91525423728814,27.11864406779661,42.407108239095315,45.3091684434968,-2.9020602044014865,84.81421647819063,90.6183368869936,-5.804120408802973
AMB-9PAMB-0OAMB-4BAMB-30BAMB-32S,"9 G. Papagiannis, 0 E. Okobo, 4 J. Blossomgame, 30 V. Brown, 32 M. Strazel",-11,11:02,18,13,15,6,10,6,60.0,5,0,0.0,2,1,50.0,10,3,7,1,1,2,7,24,24,18,6,7,2,28.6,11,4,36.4,10,8,80.0,7,2,5,4,1,2,2,AS Monaco Basket,Betclic Elite,9 G. Papagiannis,0 E. Okobo,4 J. Blossomgame,30 V. Brown,32 M. Strazel,AMB-9P,AMB-0O,AMB-4B,AMB-30B,AMB-32S,662.0,72.22222222222221,100.0,-27.777777777777786,65.25679758308156,87.00906344410878,-21.75226586102721,40.931989924433246,53.57142857142857,-12.639438646995323,81.86397984886649,107.14285714285714,-25.278877293990647
AMB-9PAMB-55JAMB-8LAMB-4BAMB-22T,"9 G. Papagiannis, 55 M. James, 8 J. Loyd, 4 J. Blossomgame, 22 T. Tarpey",6,10:41,17,12,11,3,5,0,0.0,6,3,50.0,3,3,100.0,9,2,7,2,2,1,5,17,6,10,1,8,1,12.5,2,0,0.0,6,4,66.7,7,3,4,0,0,3,2,AS Monaco Basket,Betclic Elite,9 G. Papagiannis,55 M. James,8 J. Loyd,4 J. Blossomgame,22 T. Tarpey,AMB-9P,AMB-55J,AMB-8L,AMB-4B,AMB-22T,641.0,70.58823529411765,35.294117647058826,35.294117647058826,63.650546021840874,63.650546021840874,0.0,48.701298701298704,23.734177215189874,24.96712148610883,97.40259740259741,47.46835443037975,49.93424297221766
AMB-20MAMB-55JAMB-8LAMB-4BAMB-11D,"20 D. Motiejunas, 55 M. James, 8 J. Loyd, 4 J. Blossomgame, 11 A. Diallo",6,10:36,24,21,15,7,11,7,63.6,4,0,0.0,7,7,100.0,8,1,7,4,2,4,6,32,15,19,5,10,3,30.0,9,2,22.2,3,3,100.0,11,5,6,3,2,5,6,AS Monaco Basket,Betclic Elite,20 D. Motiejunas,55 M. James,8 J. Loyd,4 J. Blossomgame,11 A. Diallo,AMB-20M,AMB-55J,AMB-8L,AMB-4B,AMB-11D,636.0,87.5,46.875,40.625,90.56603773584905,120.75471698113208,-30.188679245283026,58.075221238938056,36.90944881889764,21.16577242004042,116.15044247787611,73.81889763779527,42.33154484008084
AMB-9PAMB-0OAMB-11DAMB-30BAMB-32S,"9 G. Papagiannis, 0 E. Okobo, 11 A. Diallo, 30 V. Brown, 32 M. Strazel",-8,10:32,24,13,16,5,6,4,66.7,10,1,10.0,4,2,50.0,8,3,5,3,2,3,6,28,21,18,8,11,4,36.4,7,4,57.1,4,1,25.0,8,3,5,8,1,2,3,AS Monaco Basket,Betclic Elite,9 G. Papagiannis,0 E. Okobo,11 A. Diallo,30 V. Brown,32 M. Strazel,AMB-9P,AMB-0O,AMB-11D,AMB-30B,AMB-32S,632.0,54.166666666666664,75.0,-20.833333333333336,91.13924050632912,106.32911392405063,-15.189873417721515,36.5990990990991,53.13765182186234,-16.538552722763242,73.1981981981982,106.27530364372468,-33.077105445526485
AMB-20MAMB-0OAMB-33CAMB-22TAMB-30B,"20 D. Motiejunas, 0 E. Okobo, 33 N. Calathes, 22 T. Tarpey, 30 V. Brown",1,10:27,23,17,18,5,9,4,44.4,9,1,11.1,6,6,100.0,9,4,5,6,2,4,5,25,16,13,5,6,1,16.7,7,4,57.1,3,2,66.7,5,0,5,4,4,6,8,AS Monaco Basket,Betclic Elite,20 D. Motiejunas,0 E. Okobo,33 N. Calathes,22 T. Tarpey,30 V. Brown,AMB-20M,AMB-0O,AMB-33C,AMB-22T,AMB-30B,627.0,73.91304347826086,64.0,9.91304347826086,88.03827751196172,95.69377990430623,-7.655502392344502,41.18217054263566,55.865921787709496,-14.683751245073836,82.36434108527132,111.73184357541899,-29.367502490147672
